OPPORTUNITY_ID,REGIONAL_OFFICE,PRODUCT_NAME,ESTIMATED_DEAL_VALUE,ESTIMATED_DEAL_SIZE_BAND,DEAL_AGE_DAYS,PIPELINE_STATUS,AGE_BUCKET,BASE_WIN_RATE_BY_SIZE,AGE_MULTIPLIER,ADJUSTED_CLOSE_PROBABILITY,EXPECTED_REVENUE_90D,IS_AT_RISK_FLAG
R0XNAFUB,West,GTX Basic,550.00,small,172,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
4LOHS2AJ,East,MG Special,55.00,small,171,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
8JH8YA79,West,GTX Basic,550.00,small,170,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
8BYEALF9,West,MG Special,55.00,small,170,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
YVDQ80A0,West,GTX Plus Basic,1096.00,small,169,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
CI9S6CST,West,MG Special,55.00,small,169,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
ISQJD695,East,GTX Basic,550.00,small,168,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
M2A8EY5Q,West,GTX Plus Pro,5482.00,medium,168,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
3CB3WNBM,East,GTX Basic,550.00,small,167,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
EJDRMHNC,East,MG Special,55.00,small,167,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
O8C2G4G2,East,MG Advanced,3393.00,small,167,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
HBN3R2TJ,West,MG Advanced,3393.00,small,167,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
7A3R2M9T,West,GTX Plus Pro,5482.00,medium,167,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
O28I4VDY,East,GTX Plus Basic,1096.00,small,166,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
XRWMLGOG,West,MG Advanced,3393.00,small,166,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
MIXJ9F4F,West,GTX Plus Basic,1096.00,small,166,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
39EYEBMK,East,GTX Basic,550.00,small,166,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
LAYVBSH4,Central,GTX Basic,550.00,small,165,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
055Z2OAS,Central,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
Q9VC6GV0,Central,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
8D8JOXP6,Central,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
IPHP2GVT,Central,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
X8M3SCVF,Central,GTX Basic,550.00,small,165,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
I3KQNE9V,Central,GTX Plus Pro,5482.00,medium,165,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
NU4ACGMY,Central,GTXPro,0.00,unknown,165,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
CCLIVXMG,West,GTXPro,0.00,unknown,165,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
LDK61ORQ,West,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
PQOHTS9I,Central,GTXPro,0.00,unknown,165,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
LORMJLTE,Central,GTX Plus Basic,1096.00,small,165,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
HIVUC1C4,Central,MG Special,55.00,small,165,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
E3XLWCWX,Central,GTX Plus Pro,5482.00,medium,165,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
7LD79NYD,Central,MG Advanced,3393.00,small,165,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
BKOWQMMV,Central,GTX Basic,550.00,small,165,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
2WDSO6PG,Central,GTX Basic,550.00,small,165,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
IQFDPIND,Central,GTX Basic,550.00,small,165,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
JHCA115A,West,GTXPro,0.00,unknown,165,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
DMG5EOFC,East,MG Advanced,3393.00,small,165,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
ZGFB0IF1,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
LD4F6QTP,Central,GTX Plus Pro,5482.00,medium,164,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
1FEHFRKX,Central,GTX Plus Pro,5482.00,medium,164,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
DNBR1VHP,Central,MG Special,55.00,small,164,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
1R2CLEGQ,Central,MG Special,55.00,small,164,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
NSO0UHK1,East,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
LHBWJAD3,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
KRWKDPWW,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
6V7FT2YU,Central,GTXPro,0.00,unknown,164,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
OI3UIKVF,West,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
GY10EROJ,Central,GTX Basic,550.00,small,164,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
90G292UY,Central,GTX Basic,550.00,small,164,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
JDHHDOX8,Central,GTX Basic,550.00,small,164,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
KTWP0SMT,Central,GTX Basic,550.00,small,164,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
29W6WPLA,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
CDVDL9I5,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
PJ75Q8VM,Central,GTXPro,0.00,unknown,164,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
0NSRB3EO,Central,MG Special,55.00,small,164,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
TDJ3N8EJ,West,MG Advanced,3393.00,small,164,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
7439NGIG,Central,GTXPro,0.00,unknown,164,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
3JW6CZ7K,Central,GTX Basic,550.00,small,164,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
F3EOBN5A,Central,GTX Plus Pro,5482.00,medium,164,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
AERVH1AC,Central,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
BBOWBQA6,Central,GTX Plus Pro,5482.00,medium,164,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
GEQ7KT9J,East,GTX Plus Basic,1096.00,small,164,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
S50ETCN7,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
0KRVN3V5,Central,MG Advanced,3393.00,small,163,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
UJ58VMZT,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
E8GD44YC,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
A3T91VUM,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
S6YZO6UQ,Central,GTXPro,0.00,unknown,163,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
PI45UJKA,Central,GTXPro,0.00,unknown,163,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
T9QD8U1Y,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
WLDFQR7Z,Central,MG Advanced,3393.00,small,163,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
PNISVWNN,Central,MG Advanced,3393.00,small,163,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
0HVUV9OY,Central,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
GVJFKHNL,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
COSC7XVA,Central,MG Advanced,3393.00,small,163,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
WARBRUXU,Central,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
02K37JAK,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
6F5TIV66,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
HTEAOHFO,West,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
VJ9K12PY,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
MV7I9RKH,Central,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
CBQRKYZP,Central,GTX Plus Pro,5482.00,medium,163,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
ETLF2H4K,West,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
XVB2CGL6,West,GTXPro,0.00,unknown,163,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
GE4QGOCI,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
3YDXZ4FA,Central,GTX Plus Pro,5482.00,medium,163,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
EUBMHJGQ,Central,MG Special,55.00,small,163,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
R69OYH4Z,West,GTXPro,0.00,unknown,163,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
S0Z4QVL2,West,GTXPro,0.00,unknown,163,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
I9SPENCQ,East,GTX Plus Basic,1096.00,small,163,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
REAFB3C3,West,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
0Z8ZAS2M,West,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
VRCYXSP1,West,GTX Basic,550.00,small,163,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
QRR70537,Central,GTX Basic,550.00,small,162,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
T4AW06MM,Central,GTX Plus Pro,5482.00,medium,162,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
FEFNNXH1,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
3DATPTEH,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
FT5U6NIG,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
RQF6II3D,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
E9J482PX,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
8QDSXHQ8,Central,GTX Basic,550.00,small,162,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
5DQZSOBE,Central,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
OT5G3M9A,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
TQQDICC6,Central,GTX Basic,550.00,small,162,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
P66UXGPS,Central,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
FY5MBCWQ,Central,GTXPro,0.00,unknown,162,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
UAX2OR58,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
YBY3PA1S,Central,GTX Basic,550.00,small,162,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
751V8OFM,Central,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
33BMGHPN,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
XNHTLVT1,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
8TFYRWZ6,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
E26Z10W7,West,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
ZTQD4PLQ,Central,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
2CZUU9E0,Central,GTX Basic,550.00,small,162,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
I2ESAAIK,Central,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
IMLG35AP,Central,GTX Plus Pro,5482.00,medium,162,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
0T2CY70E,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
AWCGYWTE,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
UJTU7DUB,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
JOLNKYNH,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
TV2M081C,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
SJGOQMLT,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
MM79TSUR,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
INLVV78V,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
4JTH72JR,Central,MG Special,55.00,small,162,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
TTKPNDTP,Central,MG Advanced,3393.00,small,162,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
QELHQ898,West,GTX Plus Basic,1096.00,small,162,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
J732416R,Central,MG Special,55.00,small,161,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
IAUXJ05J,Central,MG Special,55.00,small,161,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
G7H64S20,Central,MG Advanced,3393.00,small,161,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
9Q7NSPTF,East,GTX Plus Pro,5482.00,medium,161,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
ZRCQXB38,Central,GTX Basic,550.00,small,161,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
EJJCUJ3P,Central,GTX Plus Basic,1096.00,small,161,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
ODFL6HOF,Central,GTX Plus Basic,1096.00,small,161,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
Q1HNDPKW,Central,GTXPro,0.00,unknown,161,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
6GG9CSTV,Central,MG Special,55.00,small,161,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
5WSQ6D2E,Central,MG Special,55.00,small,161,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
K6MTPSB5,Central,GTX Basic,550.00,small,161,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
D2QPN9LN,Central,GTX Basic,550.00,small,161,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
021Z2J9L,West,GTK 500,26768.00,large,161,open,aging,0.600000,0.65,0.39000000,10439.5200000000,1
EYBMEX1Z,Central,GTX Basic,550.00,small,161,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
G1M1KVHU,Central,GTX Plus Basic,1096.00,small,161,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
LXS3Z82E,Central,MG Advanced,3393.00,small,161,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
S3LATQVJ,Central,GTX Plus Basic,1096.00,small,161,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
P3Z2LYCL,Central,MG Special,55.00,small,161,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
MIGDLH14,West,GTX Basic,550.00,small,161,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
7FZ9CBZ3,Central,GTX Plus Pro,5482.00,medium,160,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
513PSPBN,Central,GTX Plus Pro,5482.00,medium,160,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
11LIZUQE,East,MG Advanced,3393.00,small,160,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
0TC6I9SJ,Central,GTXPro,0.00,unknown,160,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
WGFTBY3W,Central,GTXPro,0.00,unknown,160,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
NCCB118E,Central,GTXPro,0.00,unknown,160,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
WSQHC199,Central,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
VV6T07G4,Central,MG Advanced,3393.00,small,160,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
7OZ7L8BB,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
RTWAUR7C,Central,GTX Plus Pro,5482.00,medium,160,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
QGXJLNK1,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
E3Z74U5K,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
Q3HHDSDS,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
0S6OQ9AO,Central,GTX Plus Basic,1096.00,small,160,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
7AFBJFP5,West,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
7MP6KLZO,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
2TYZRE2R,Central,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
H2FCUPHJ,Central,GTXPro,0.00,unknown,160,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
806KPNNN,Central,GTX Basic,550.00,small,160,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
8Y4LJOJ0,Central,GTX Plus Basic,1096.00,small,160,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
Z7EBMMAE,Central,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
KT4OEP4X,Central,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
ODHVHXKS,Central,MG Special,55.00,small,160,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
SZS2IPM3,Central,MG Advanced,3393.00,small,160,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
YY2DWBG5,Central,MG Advanced,3393.00,small,160,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
P91SQBST,Central,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
4DLY9ZDH,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
ZNEQXZZK,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
VVO21D4Z,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
SXFE42KG,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
APIB681L,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
TFSKOBH7,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
LUTZ8UQM,Central,GTXPro,0.00,unknown,159,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
1QKDD1OI,Central,GTXPro,0.00,unknown,159,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
2GFL3TAF,Central,GTXPro,0.00,unknown,159,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
CUSWE9PB,Central,GTXPro,0.00,unknown,159,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
XFCKQ7RI,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
PQL5GITI,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
8AK3KGFA,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
7F2DDW3C,West,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
BEDNZXVE,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
CGFLLZZI,West,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
GZ6SFRAT,Central,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
JH643YRI,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
YCQTM2BQ,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
Y3TOQUQI,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
RV5Y8DRY,Central,GTX Plus Pro,5482.00,medium,159,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
HJRM13DI,Central,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
G2XP6IGJ,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
MLD3WEJC,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
DZP0MNRM,Central,GTX Plus Basic,1096.00,small,159,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
OBC504T8,Central,GTX Plus Basic,1096.00,small,159,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
CMW6IQJI,Central,MG Advanced,3393.00,small,159,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
8ODHXBNE,West,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
VO1YR5CY,Central,GTX Basic,550.00,small,159,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
FHPRER2D,Central,MG Special,55.00,small,159,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
UVCHXUIG,Central,MG Special,55.00,small,158,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
V02WMIWK,Central,MG Special,55.00,small,158,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
37UCYEDY,East,GTX Plus Basic,1096.00,small,158,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
1976N63N,Central,GTX Plus Basic,1096.00,small,158,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
7TFHGN6O,Central,GTX Plus Pro,5482.00,medium,158,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
L6223VHA,Central,GTXPro,0.00,unknown,158,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
TJ7PNIXL,Central,GTXPro,0.00,unknown,158,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
VMBM5EKL,Central,GTXPro,0.00,unknown,158,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
8TD2LLOF,Central,MG Advanced,3393.00,small,158,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
7RLLNAYC,Central,MG Special,55.00,small,158,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
BRDB1I76,Central,MG Special,55.00,small,158,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
EFKPYBI9,Central,MG Advanced,3393.00,small,158,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
PW9DTZON,West,GTXPro,0.00,unknown,158,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
G0DTQHIC,Central,GTX Basic,550.00,small,158,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
FPLXC8Z3,West,GTX Plus Pro,5482.00,medium,158,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
OD895EQM,Central,GTX Plus Pro,5482.00,medium,158,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
KPH05GU8,Central,MG Advanced,3393.00,small,158,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
VBB0LCEN,Central,MG Advanced,3393.00,small,158,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
IK7LMFER,Central,MG Special,55.00,small,158,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
